"date","year","doy","hour","tmin","tmax","tmean","climatetype","precip"
2017-04-25,2017,115,"01",7.44,11.01,10.78,"weldhill",15.748
2017-04-25,2017,115,"02",7.44,11.01,9.55,"weldhill",15.748
2017-04-25,2017,115,"03",7.44,11.01,8.82,"weldhill",15.748
2017-04-25,2017,115,"04",7.44,11.01,8.19,"weldhill",15.748
2017-04-25,2017,115,"05",7.44,11.01,8.18,"weldhill",15.748
2017-04-25,2017,115,"06",7.44,11.01,8.15,"weldhill",15.748
2017-04-25,2017,115,"07",7.44,11.01,8.64,"weldhill",15.748
2017-04-25,2017,115,"08",7.44,11.01,8.85,"weldhill",15.748
2017-04-25,2017,115,"09",7.44,11.01,8.78,"weldhill",15.748
2017-04-25,2017,115,"10",7.44,11.01,8.84,"weldhill",15.748
2017-04-25,2017,115,"11",7.44,11.01,8.85,"weldhill",15.748
2017-04-25,2017,115,"12",7.44,11.01,8.96,"weldhill",15.748
2017-04-25,2017,115,"13",7.44,11.01,8.11,"weldhill",15.748
2017-04-25,2017,115,"14",7.44,11.01,7.5,"weldhill",15.748
2017-04-25,2017,115,"15",7.44,11.01,7.6,"weldhill",15.748
2017-04-25,2017,115,"16",7.44,11.01,7.79,"weldhill",15.748
2017-04-25,2017,115,"17",7.44,11.01,7.87,"weldhill",15.748
2017-04-25,2017,115,"18",7.44,11.01,8.06,"weldhill",15.748
2017-04-25,2017,115,"19",7.44,11.01,8.35,"weldhill",15.748
2017-04-25,2017,115,"20",7.44,11.01,8.4,"weldhill",15.748
2017-04-25,2017,115,"21",7.44,11.01,8.58,"weldhill",15.748
2017-04-25,2017,115,"22",7.44,11.01,8.84,"weldhill",15.748
2017-04-25,2017,115,"23",7.44,11.01,8.85,"weldhill",15.748
2017-04-26,2017,116,"00",8.47,15.48,8.51,"weldhill",11.684
2017-04-26,2017,116,"01",8.47,15.48,8.72,"weldhill",11.684
2017-04-26,2017,116,"02",8.47,15.48,9.24,"weldhill",11.684
2017-04-26,2017,116,"03",8.47,15.48,9.77,"weldhill",11.684
2017-04-26,2017,116,"04",8.47,15.48,10.19,"weldhill",11.684
2017-04-26,2017,116,"05",8.47,15.48,10.09,"weldhill",11.684
2017-04-26,2017,116,"06",8.47,15.48,10.17,"weldhill",11.684
2017-04-26,2017,116,"07",8.47,15.48,10.36,"weldhill",11.684
2017-04-26,2017,116,"08",8.47,15.48,10.81,"weldhill",11.684
2017-04-26,2017,116,"09",8.47,15.48,11.16,"weldhill",11.684
2017-04-26,2017,116,"10",8.47,15.48,11.48,"weldhill",11.684
2017-04-26,2017,116,"11",8.47,15.48,11.86,"weldhill",11.684
2017-04-26,2017,116,"12",8.47,15.48,12.78,"weldhill",11.684
2017-04-26,2017,116,"13",8.47,15.48,13.47,"weldhill",11.684
2017-04-26,2017,116,"14",8.47,15.48,14.87,"weldhill",11.684
2017-04-26,2017,116,"15",8.47,15.48,14.74,"weldhill",11.684
2017-04-26,2017,116,"16",8.47,15.48,14.02,"weldhill",11.684
2017-04-26,2017,116,"17",8.47,15.48,13.63,"weldhill",11.684
2017-04-26,2017,116,"18",8.47,15.48,12.12,"weldhill",11.684
2017-04-26,2017,116,"19",8.47,15.48,11.1,"weldhill",11.684
2017-04-26,2017,116,"20",8.47,15.48,10.65,"weldhill",11.684
2017-04-26,2017,116,"21",8.47,15.48,10.85,"weldhill",11.684
2017-04-26,2017,116,"22",8.47,15.48,11.13,"weldhill",11.684
2017-04-26,2017,116,"23",8.47,15.48,11.36,"weldhill",11.684
2017-04-27,2017,117,"00",10.39,19.08,11.23,"weldhill",0
2017-04-27,2017,117,"01",10.39,19.08,11.05,"weldhill",0
2017-04-27,2017,117,"02",10.39,19.08,11.01,"weldhill",0
2017-04-27,2017,117,"03",10.39,19.08,10.97,"weldhill",0
2017-04-27,2017,117,"04",10.39,19.08,10.74,"weldhill",0
2017-04-27,2017,117,"05",10.39,19.08,10.51,"weldhill",0
2017-04-27,2017,117,"06",10.39,19.08,10.6,"weldhill",0
2017-04-27,2017,117,"07",10.39,19.08,10.94,"weldhill",0
2017-04-27,2017,117,"08",10.39,19.08,11.46,"weldhill",0
2017-04-27,2017,117,"09",10.39,19.08,12.21,"weldhill",0
2017-04-27,2017,117,"10",10.39,19.08,13.61,"weldhill",0
2017-04-27,2017,117,"11",10.39,19.08,16.5,"weldhill",0
2017-04-27,2017,117,"12",10.39,19.08,17.53,"weldhill",0
2017-04-27,2017,117,"13",10.39,19.08,18.16,"weldhill",0
2017-04-27,2017,117,"14",10.39,19.08,17.84,"weldhill",0
2017-04-27,2017,117,"15",10.39,19.08,18.49,"weldhill",0
2017-04-27,2017,117,"16",10.39,19.08,17.01,"weldhill",0
2017-04-27,2017,117,"17",10.39,19.08,13.7,"weldhill",0
2017-04-27,2017,117,"18",10.39,19.08,13.12,"weldhill",0
2017-04-27,2017,117,"19",10.39,19.08,12.42,"weldhill",0
2017-04-27,2017,117,"20",10.39,19.08,12.63,"weldhill",0
2017-04-27,2017,117,"21",10.39,19.08,13.03,"weldhill",0
2017-04-27,2017,117,"22",10.39,19.08,14.68,"weldhill",0
2017-04-27,2017,117,"23",10.39,19.08,14.95,"weldhill",0
2017-04-28,2017,118,"00",14.14,28.12,14.84,"weldhill",0
2017-04-28,2017,118,"01",14.14,28.12,14.69,"weldhill",0
2017-04-28,2017,118,"02",14.14,28.12,14.4,"weldhill",0
2017-04-28,2017,118,"03",14.14,28.12,14.18,"weldhill",0
2017-04-28,2017,118,"04",14.14,28.12,14.38,"weldhill",0
2017-04-28,2017,118,"05",14.14,28.12,14.58,"weldhill",0
2017-04-28,2017,118,"06",14.14,28.12,14.76,"weldhill",0
2017-04-28,2017,118,"07",14.14,28.12,15.04,"weldhill",0
2017-04-28,2017,118,"08",14.14,28.12,15.43,"weldhill",0
2017-04-28,2017,118,"09",14.14,28.12,16.11,"weldhill",0
2017-04-28,2017,118,"10",14.14,28.12,17.37,"weldhill",0
2017-04-28,2017,118,"11",14.14,28.12,19.18,"weldhill",0
2017-04-28,2017,118,"12",14.14,28.12,20.42,"weldhill",0
2017-04-28,2017,118,"13",14.14,28.12,22.87,"weldhill",0
2017-04-28,2017,118,"14",14.14,28.12,25.32,"weldhill",0
2017-04-28,2017,118,"15",14.14,28.12,26.38,"weldhill",0
2017-04-28,2017,118,"16",14.14,28.12,27.79,"weldhill",0
2017-04-28,2017,118,"17",14.14,28.12,27.87,"weldhill",0
2017-04-28,2017,118,"18",14.14,28.12,26.96,"weldhill",0
2017-04-28,2017,118,"19",14.14,28.12,24.72,"weldhill",0
2017-04-28,2017,118,"20",14.14,28.12,22.68,"weldhill",0
2017-04-28,2017,118,"21",14.14,28.12,21.81,"weldhill",0
2017-04-28,2017,118,"22",14.14,28.12,20.52,"weldhill",0
2017-04-28,2017,118,"23",14.14,28.12,19.5,"weldhill",0
2017-04-29,2017,119,"00",16.79,28.69,19.06,"weldhill",0
2017-04-29,2017,119,"01",16.79,28.69,17.63,"weldhill",0
2017-04-29,2017,119,"02",16.79,28.69,17.88,"weldhill",0
2017-04-29,2017,119,"03",16.79,28.69,17.71,"weldhill",0
2017-04-29,2017,119,"04",16.79,28.69,17.58,"weldhill",0
2017-04-29,2017,119,"05",16.79,28.69,17.09,"weldhill",0
2017-04-29,2017,119,"06",16.79,28.69,17.12,"weldhill",0
2017-04-29,2017,119,"07",16.79,28.69,18.25,"weldhill",0
2017-04-29,2017,119,"08",16.79,28.69,19.79,"weldhill",0
2017-04-29,2017,119,"09",16.79,28.69,22.55,"weldhill",0
2017-04-29,2017,119,"10",16.79,28.69,25.02,"weldhill",0
2017-04-29,2017,119,"11",16.79,28.69,26.88,"weldhill",0
2017-04-29,2017,119,"12",16.79,28.69,27.64,"weldhill",0
2017-04-29,2017,119,"13",16.79,28.69,27.64,"weldhill",0
2017-04-29,2017,119,"14",16.79,28.69,28.24,"weldhill",0
2017-04-29,2017,119,"15",16.79,28.69,28.35,"weldhill",0
2017-04-29,2017,119,"16",16.79,28.69,28.22,"weldhill",0
2017-04-29,2017,119,"17",16.79,28.69,26.51,"weldhill",0
2017-04-29,2017,119,"18",16.79,28.69,24.48,"weldhill",0
2017-04-29,2017,119,"19",16.79,28.69,22.75,"weldhill",0
2017-04-29,2017,119,"20",16.79,28.69,21.45,"weldhill",0
2017-04-29,2017,119,"21",16.79,28.69,20.56,"weldhill",0
2017-04-29,2017,119,"22",16.79,28.69,19.58,"weldhill",0
2017-04-29,2017,119,"23",16.79,28.69,18.52,"weldhill",0
2017-04-30,2017,120,"00",6.99,17.79,17.33,"weldhill",0.254
2017-04-30,2017,120,"01",6.99,17.79,16.28,"weldhill",0.254
2017-04-30,2017,120,"02",6.99,17.79,15.12,"weldhill",0.254
2017-04-30,2017,120,"03",6.99,17.79,13.89,"weldhill",0.254
2017-04-30,2017,120,"04",6.99,17.79,12.22,"weldhill",0.254
2017-04-30,2017,120,"05",6.99,17.79,10.5,"weldhill",0.254
2017-04-30,2017,120,"06",6.99,17.79,10.06,"weldhill",0.254
2017-04-30,2017,120,"07",6.99,17.79,10.2,"weldhill",0.254
2017-04-30,2017,120,"08",6.99,17.79,10.52,"weldhill",0.254
2017-04-30,2017,120,"09",6.99,17.79,10.18,"weldhill",0.254
2017-04-30,2017,120,"10",6.99,17.79,9.41,"weldhill",0.254
2017-04-30,2017,120,"11",6.99,17.79,10.24,"weldhill",0.254
2017-04-30,2017,120,"12",6.99,17.79,10.09,"weldhill",0.254
2017-04-30,2017,120,"13",6.99,17.79,9.08,"weldhill",0.254
2017-04-30,2017,120,"14",6.99,17.79,7.78,"weldhill",0.254
2017-04-30,2017,120,"15",6.99,17.79,9.03,"weldhill",0.254
2017-04-30,2017,120,"16",6.99,17.79,8.02,"weldhill",0.254
2017-04-30,2017,120,"17",6.99,17.79,7.8,"weldhill",0.254
2017-04-30,2017,120,"18",6.99,17.79,7.71,"weldhill",0.254
2017-04-30,2017,120,"19",6.99,17.79,7.93,"weldhill",0.254
2017-04-30,2017,120,"20",6.99,17.79,8.25,"weldhill",0.254
2017-04-30,2017,120,"21",6.99,17.79,8.36,"weldhill",0.254
2017-04-30,2017,120,"22",6.99,17.79,8.3,"weldhill",0.254
2017-04-30,2017,120,"23",6.99,17.79,8.27,"weldhill",0.254
2017-05-01,2017,121,"00",7.39,9.29,8.24,"weldhill",0
2017-05-01,2017,121,"01",7.39,9.29,8.25,"weldhill",0
2017-05-01,2017,121,"02",7.39,9.29,8.12,"weldhill",0
2017-05-01,2017,121,"03",7.39,9.29,8.15,"weldhill",0
2017-05-01,2017,121,"04",7.39,9.29,8.16,"weldhill",0
2017-05-01,2017,121,"05",7.39,9.29,7.86,"weldhill",0
2017-05-01,2017,121,"06",7.39,9.29,7.69,"weldhill",0
2017-05-01,2017,121,"07",7.39,9.29,7.89,"weldhill",0
2017-05-01,2017,121,"08",7.39,9.29,8,"weldhill",0
2017-05-01,2017,121,"09",7.39,9.29,7.56,"weldhill",0
2017-05-01,2017,121,"10",7.39,9.29,7.75,"weldhill",0
2017-05-01,2017,121,"11",7.39,9.29,8.02,"weldhill",0
2017-05-01,2017,121,"12",7.39,9.29,8.34,"weldhill",0
2017-05-01,2017,121,"13",7.39,9.29,8.88,"weldhill",0
2017-05-01,2017,121,"14",7.39,9.29,8.72,"weldhill",0
2017-05-01,2017,121,"15",7.39,9.29,8.51,"weldhill",0
2017-05-01,2017,121,"16",7.39,9.29,8.57,"weldhill",0
2017-05-01,2017,121,"17",7.39,9.29,8.53,"weldhill",0
2017-05-01,2017,121,"18",7.39,9.29,8.23,"weldhill",0
2017-05-01,2017,121,"19",7.39,9.29,7.96,"weldhill",0
2017-05-01,2017,121,"20",7.39,9.29,7.84,"weldhill",0
2017-05-01,2017,121,"21",7.39,9.29,7.54,"weldhill",0
2017-05-01,2017,121,"22",7.39,9.29,7.46,"weldhill",0
2017-05-01,2017,121,"23",7.39,9.29,7.59,"weldhill",0
2017-05-02,2017,122,"00",6.61,19.34,7.77,"weldhill",3.048
2017-05-02,2017,122,"01",6.61,19.34,7.25,"weldhill",3.048
2017-05-02,2017,122,"02",6.61,19.34,7.06,"weldhill",3.048
2017-05-02,2017,122,"03",6.61,19.34,6.83,"weldhill",3.048
2017-05-02,2017,122,"04",6.61,19.34,6.64,"weldhill",3.048
2017-05-02,2017,122,"05",6.61,19.34,6.81,"weldhill",3.048
2017-05-02,2017,122,"06",6.61,19.34,7.37,"weldhill",3.048
2017-05-02,2017,122,"07",6.61,19.34,8.17,"weldhill",3.048
2017-05-02,2017,122,"08",6.61,19.34,9.6,"weldhill",3.048
2017-05-02,2017,122,"09",6.61,19.34,10.73,"weldhill",3.048
2017-05-02,2017,122,"10",6.61,19.34,11.9,"weldhill",3.048
2017-05-02,2017,122,"11",6.61,19.34,12.39,"weldhill",3.048
2017-05-02,2017,122,"12",6.61,19.34,12.84,"weldhill",3.048
2017-05-02,2017,122,"13",6.61,19.34,13,"weldhill",3.048
2017-05-02,2017,122,"14",6.61,19.34,13.56,"weldhill",3.048
2017-05-02,2017,122,"15",6.61,19.34,15.09,"weldhill",3.048
2017-05-02,2017,122,"16",6.61,19.34,17.5,"weldhill",3.048
2017-05-02,2017,122,"17",6.61,19.34,18.83,"weldhill",3.048
2017-05-02,2017,122,"18",6.61,19.34,18.88,"weldhill",3.048
2017-05-02,2017,122,"19",6.61,19.34,16.88,"weldhill",3.048
2017-05-02,2017,122,"20",6.61,19.34,16.63,"weldhill",3.048
2017-05-02,2017,122,"21",6.61,19.34,17.75,"weldhill",3.048
2017-05-02,2017,122,"22",6.61,19.34,14.98,"weldhill",3.048
2017-05-02,2017,122,"23",6.61,19.34,12.42,"weldhill",3.048
2017-05-03,2017,123,"00",6.21,17.32,11.17,"weldhill",0
2017-05-03,2017,123,"01",6.21,17.32,10.64,"weldhill",0
2017-05-03,2017,123,"02",6.21,17.32,9.59,"weldhill",0
2017-05-03,2017,123,"03",6.21,17.32,8.08,"weldhill",0
2017-05-03,2017,123,"04",6.21,17.32,6.72,"weldhill",0
2017-05-03,2017,123,"05",6.21,17.32,7.48,"weldhill",0
2017-05-03,2017,123,"06",6.21,17.32,10.06,"weldhill",0
2017-05-03,2017,123,"07",6.21,17.32,12.54,"weldhill",0
2017-05-03,2017,123,"08",6.21,17.32,13.95,"weldhill",0
2017-05-03,2017,123,"09",6.21,17.32,15.25,"weldhill",0
2017-05-03,2017,123,"10",6.21,17.32,15.99,"weldhill",0
2017-05-03,2017,123,"11",6.21,17.32,16.16,"weldhill",0
2017-05-03,2017,123,"12",6.21,17.32,16.46,"weldhill",0
2017-05-03,2017,123,"13",6.21,17.32,16.32,"weldhill",0
2017-05-03,2017,123,"14",6.21,17.32,16.25,"weldhill",0
2017-05-03,2017,123,"15",6.21,17.32,16.19,"weldhill",0
2017-05-03,2017,123,"16",6.21,17.32,15.26,"weldhill",0
2017-05-03,2017,123,"17",6.21,17.32,14.16,"weldhill",0
2017-05-03,2017,123,"18",6.21,17.32,13.61,"weldhill",0
2017-05-03,2017,123,"19",6.21,17.32,12.35,"weldhill",0
2017-05-03,2017,123,"20",6.21,17.32,11.3,"weldhill",0
2017-05-03,2017,123,"21",6.21,17.32,10.33,"weldhill",0
2017-05-03,2017,123,"22",6.21,17.32,9.23,"weldhill",0
2017-05-03,2017,123,"23",6.21,17.32,8.28,"weldhill",0
2017-05-04,2017,124,"00",2.82,16.13,7.75,"weldhill",0
2017-05-04,2017,124,"01",2.82,16.13,7.28,"weldhill",0
2017-05-04,2017,124,"02",2.82,16.13,7.17,"weldhill",0
2017-05-04,2017,124,"03",2.82,16.13,5.71,"weldhill",0
2017-05-04,2017,124,"04",2.82,16.13,5.39,"weldhill",0
2017-05-04,2017,124,"05",2.82,16.13,3.72,"weldhill",0
2017-05-04,2017,124,"06",2.82,16.13,6.02,"weldhill",0
2017-05-04,2017,124,"07",2.82,16.13,10.08,"weldhill",0
2017-05-04,2017,124,"08",2.82,16.13,11.85,"weldhill",0
2017-05-04,2017,124,"09",2.82,16.13,12.21,"weldhill",0
2017-05-04,2017,124,"10",2.82,16.13,12.42,"weldhill",0
2017-05-04,2017,124,"11",2.82,16.13,13.32,"weldhill",0
2017-05-04,2017,124,"12",2.82,16.13,13.41,"weldhill",0
2017-05-04,2017,124,"13",2.82,16.13,14.19,"weldhill",0
2017-05-04,2017,124,"14",2.82,16.13,14.59,"weldhill",0
2017-05-04,2017,124,"15",2.82,16.13,14.46,"weldhill",0
2017-05-04,2017,124,"16",2.82,16.13,14.27,"weldhill",0
2017-05-04,2017,124,"17",2.82,16.13,15.19,"weldhill",0
2017-05-04,2017,124,"18",2.82,16.13,14.72,"weldhill",0
2017-05-04,2017,124,"19",2.82,16.13,12.32,"weldhill",0
2017-05-04,2017,124,"20",2.82,16.13,10.84,"weldhill",0
2017-05-04,2017,124,"21",2.82,16.13,10.13,"weldhill",0
2017-05-04,2017,124,"22",2.82,16.13,9.45,"weldhill",0
2017-05-04,2017,124,"23",2.82,16.13,8.73,"weldhill",0
2017-05-05,2017,125,"00",7.94,10.39,8.56,"weldhill",18.288
2017-05-05,2017,125,"01",7.94,10.39,8.31,"weldhill",18.288
2017-05-05,2017,125,"02",7.94,10.39,8.31,"weldhill",18.288
2017-05-05,2017,125,"03",7.94,10.39,8.3,"weldhill",18.288
2017-05-05,2017,125,"04",7.94,10.39,8.05,"weldhill",18.288
2017-05-05,2017,125,"05",7.94,10.39,8.03,"weldhill",18.288
2017-05-05,2017,125,"06",7.94,10.39,8.33,"weldhill",18.288
2017-05-05,2017,125,"07",7.94,10.39,8.73,"weldhill",18.288
2017-05-05,2017,125,"08",7.94,10.39,9.34,"weldhill",18.288
2017-05-05,2017,125,"09",7.94,10.39,9.67,"weldhill",18.288
2017-05-05,2017,125,"10",7.94,10.39,9.79,"weldhill",18.288
2017-05-05,2017,125,"11",7.94,10.39,9.84,"weldhill",18.288
2017-05-05,2017,125,"12",7.94,10.39,9.44,"weldhill",18.288
2017-05-05,2017,125,"13",7.94,10.39,9.05,"weldhill",18.288
2017-05-05,2017,125,"14",7.94,10.39,9.18,"weldhill",18.288
2017-05-05,2017,125,"15",7.94,10.39,9.23,"weldhill",18.288
2017-05-05,2017,125,"16",7.94,10.39,9.53,"weldhill",18.288
2017-05-05,2017,125,"17",7.94,10.39,9.31,"weldhill",18.288
2017-05-05,2017,125,"18",7.94,10.39,9.48,"weldhill",18.288
2017-05-05,2017,125,"19",7.94,10.39,9.78,"weldhill",18.288
2017-05-05,2017,125,"20",7.94,10.39,9.99,"weldhill",18.288
2017-05-05,2017,125,"21",7.94,10.39,10.03,"weldhill",18.288
2017-05-05,2017,125,"22",7.94,10.39,10.26,"weldhill",18.288
2017-05-05,2017,125,"23",7.94,10.39,9.97,"weldhill",18.288
2017-05-06,2017,126,"00",10,20.27,10.03,"weldhill",2.54
2017-05-06,2017,126,"01",10,20.27,10.26,"weldhill",2.54
2017-05-06,2017,126,"02",10,20.27,10.42,"weldhill",2.54
2017-05-06,2017,126,"03",10,20.27,10.34,"weldhill",2.54
2017-05-06,2017,126,"04",10,20.27,10.38,"weldhill",2.54
2017-05-06,2017,126,"05",10,20.27,10.27,"weldhill",2.54
2017-05-06,2017,126,"06",10,20.27,11.41,"weldhill",2.54
2017-05-06,2017,126,"07",10,20.27,15.4,"weldhill",2.54
2017-05-06,2017,126,"08",10,20.27,17.18,"weldhill",2.54
2017-05-06,2017,126,"09",10,20.27,18.14,"weldhill",2.54
2017-05-06,2017,126,"10",10,20.27,18.26,"weldhill",2.54
2017-05-06,2017,126,"11",10,20.27,17.68,"weldhill",2.54
2017-05-06,2017,126,"12",10,20.27,16,"weldhill",2.54
2017-05-06,2017,126,"13",10,20.27,16.76,"weldhill",2.54
2017-05-06,2017,126,"14",10,20.27,17.48,"weldhill",2.54
2017-05-06,2017,126,"15",10,20.27,19.6,"weldhill",2.54
2017-05-06,2017,126,"16",10,20.27,19.54,"weldhill",2.54
2017-05-06,2017,126,"17",10,20.27,18.5,"weldhill",2.54
2017-05-06,2017,126,"18",10,20.27,16.51,"weldhill",2.54
2017-05-06,2017,126,"19",10,20.27,14.89,"weldhill",2.54
2017-05-06,2017,126,"20",10,20.27,13.71,"weldhill",2.54
2017-05-06,2017,126,"21",10,20.27,12.89,"weldhill",2.54
2017-05-06,2017,126,"22",10,20.27,12.72,"weldhill",2.54
2017-05-06,2017,126,"23",10,20.27,12.65,"weldhill",2.54
2017-05-07,2017,127,"00",9.43,18.37,12.53,"weldhill",0
2017-05-07,2017,127,"01",9.43,18.37,12.56,"weldhill",0
2017-05-07,2017,127,"02",9.43,18.37,12.45,"weldhill",0
2017-05-07,2017,127,"03",9.43,18.37,12.1,"weldhill",0
2017-05-07,2017,127,"04",9.43,18.37,11.94,"weldhill",0
2017-05-07,2017,127,"05",9.43,18.37,11.56,"weldhill",0
2017-05-07,2017,127,"06",9.43,18.37,11.84,"weldhill",0
2017-05-07,2017,127,"07",9.43,18.37,12.9,"weldhill",0
2017-05-07,2017,127,"08",9.43,18.37,13.67,"weldhill",0
2017-05-07,2017,127,"09",9.43,18.37,14.73,"weldhill",0
2017-05-07,2017,127,"10",9.43,18.37,16.08,"weldhill",0
2017-05-07,2017,127,"11",9.43,18.37,17.28,"weldhill",0
2017-05-07,2017,127,"12",9.43,18.37,17.78,"weldhill",0
2017-05-07,2017,127,"13",9.43,18.37,17.57,"weldhill",0
2017-05-07,2017,127,"14",9.43,18.37,16.9,"weldhill",0
2017-05-07,2017,127,"15",9.43,18.37,15.78,"weldhill",0
2017-05-07,2017,127,"16",9.43,18.37,15.4,"weldhill",0
2017-05-07,2017,127,"17",9.43,18.37,14.72,"weldhill",0
2017-05-07,2017,127,"18",9.43,18.37,13.71,"weldhill",0
2017-05-07,2017,127,"19",9.43,18.37,11.87,"weldhill",0
2017-05-07,2017,127,"20",9.43,18.37,10.85,"weldhill",0
2017-05-07,2017,127,"21",9.43,18.37,10.05,"weldhill",0
2017-05-07,2017,127,"22",9.43,18.37,10.18,"weldhill",0
2017-05-07,2017,127,"23",9.43,18.37,9.78,"weldhill",0
2017-05-08,2017,128,"00",3.43,12.37,9.41,"weldhill",0
2017-05-08,2017,128,"01",3.43,12.37,8.76,"weldhill",0
2017-05-08,2017,128,"02",3.43,12.37,7.73,"weldhill",0
2017-05-08,2017,128,"03",3.43,12.37,6.79,"weldhill",0
2017-05-08,2017,128,"04",3.43,12.37,5.89,"weldhill",0
2017-05-08,2017,128,"05",3.43,12.37,5.62,"weldhill",0
2017-05-08,2017,128,"06",3.43,12.37,6.32,"weldhill",0
2017-05-08,2017,128,"07",3.43,12.37,7.32,"weldhill",0
2017-05-08,2017,128,"08",3.43,12.37,8.88,"weldhill",0
2017-05-08,2017,128,"09",3.43,12.37,10.11,"weldhill",0
2017-05-08,2017,128,"10",3.43,12.37,10.41,"weldhill",0
2017-05-08,2017,128,"11",3.43,12.37,10.73,"weldhill",0
2017-05-08,2017,128,"12",3.43,12.37,10.97,"weldhill",0
2017-05-08,2017,128,"13",3.43,12.37,11.91,"weldhill",0
2017-05-08,2017,128,"14",3.43,12.37,11.25,"weldhill",0
2017-05-08,2017,128,"15",3.43,12.37,11.56,"weldhill",0
2017-05-08,2017,128,"16",3.43,12.37,11.25,"weldhill",0
2017-05-08,2017,128,"17",3.43,12.37,10.24,"weldhill",0
2017-05-08,2017,128,"18",3.43,12.37,9.77,"weldhill",0
2017-05-08,2017,128,"19",3.43,12.37,9.4,"weldhill",0
2017-05-08,2017,128,"20",3.43,12.37,8.38,"weldhill",0
2017-05-08,2017,128,"21",3.43,12.37,7.17,"weldhill",0
2017-05-08,2017,128,"22",3.43,12.37,5.14,"weldhill",0
2017-05-08,2017,128,"23",3.43,12.37,4.56,"weldhill",0
2017-05-09,2017,129,"00",1.13,12,3.76,"weldhill",0
2017-05-09,2017,129,"01",1.13,12,2.53,"weldhill",0
2017-05-09,2017,129,"02",1.13,12,1.71,"weldhill",0
2017-05-09,2017,129,"03",1.13,12,2.28,"weldhill",0
2017-05-09,2017,129,"04",1.13,12,1.53,"weldhill",0
2017-05-09,2017,129,"05",1.13,12,1.62,"weldhill",0
2017-05-09,2017,129,"06",1.13,12,4.34,"weldhill",0
2017-05-09,2017,129,"07",1.13,12,7.99,"weldhill",0
2017-05-09,2017,129,"08",1.13,12,9.63,"weldhill",0
2017-05-09,2017,129,"09",1.13,12,10.54,"weldhill",0
2017-05-09,2017,129,"10",1.13,12,11.44,"weldhill",0
2017-05-09,2017,129,"11",1.13,12,10.49,"weldhill",0
2017-05-09,2017,129,"12",1.13,12,10.09,"weldhill",0
2017-05-09,2017,129,"13",1.13,12,10.41,"weldhill",0
2017-05-09,2017,129,"14",1.13,12,9.47,"weldhill",0
2017-05-09,2017,129,"15",1.13,12,8.82,"weldhill",0
2017-05-09,2017,129,"16",1.13,12,9.65,"weldhill",0
2017-05-09,2017,129,"17",1.13,12,9.48,"weldhill",0
2017-05-09,2017,129,"18",1.13,12,9.28,"weldhill",0
2017-05-09,2017,129,"19",1.13,12,8.77,"weldhill",0
2017-05-09,2017,129,"20",1.13,12,8.43,"weldhill",0
2017-05-09,2017,129,"21",1.13,12,8.2,"weldhill",0
2017-05-09,2017,129,"22",1.13,12,7.74,"weldhill",0
2017-05-09,2017,129,"23",1.13,12,7.61,"weldhill",0
2017-05-10,2017,130,"00",6.84,14.36,7.54,"weldhill",0
2017-05-10,2017,130,"01",6.84,14.36,7.37,"weldhill",0
2017-05-10,2017,130,"02",6.84,14.36,7.49,"weldhill",0
2017-05-10,2017,130,"03",6.84,14.36,7.31,"weldhill",0
2017-05-10,2017,130,"04",6.84,14.36,7.05,"weldhill",0
2017-05-10,2017,130,"05",6.84,14.36,6.85,"weldhill",0
2017-05-10,2017,130,"06",6.84,14.36,7.29,"weldhill",0
2017-05-10,2017,130,"07",6.84,14.36,8.43,"weldhill",0
2017-05-10,2017,130,"08",6.84,14.36,10.39,"weldhill",0
2017-05-10,2017,130,"09",6.84,14.36,12.07,"weldhill",0
2017-05-10,2017,130,"10",6.84,14.36,12.6,"weldhill",0
2017-05-10,2017,130,"11",6.84,14.36,12.35,"weldhill",0
2017-05-10,2017,130,"12",6.84,14.36,12.9,"weldhill",0
2017-05-10,2017,130,"13",6.84,14.36,13.09,"weldhill",0
2017-05-10,2017,130,"14",6.84,14.36,13.19,"weldhill",0
2017-05-10,2017,130,"15",6.84,14.36,13.41,"weldhill",0
2017-05-10,2017,130,"16",6.84,14.36,13.7,"weldhill",0
2017-05-10,2017,130,"17",6.84,14.36,13.32,"weldhill",0
2017-05-10,2017,130,"18",6.84,14.36,13.26,"weldhill",0
2017-05-10,2017,130,"19",6.84,14.36,11.93,"weldhill",0
2017-05-10,2017,130,"20",6.84,14.36,10.96,"weldhill",0
2017-05-10,2017,130,"21",6.84,14.36,11.36,"weldhill",0
2017-05-10,2017,130,"22",6.84,14.36,10.27,"weldhill",0
2017-05-10,2017,130,"23",6.84,14.36,9.87,"weldhill",0
2017-05-11,2017,131,"00",7.24,13.09,9.01,"weldhill",0
2017-05-11,2017,131,"01",7.24,13.09,8.9,"weldhill",0
2017-05-11,2017,131,"02",7.24,13.09,8.98,"weldhill",0
2017-05-11,2017,131,"03",7.24,13.09,8.72,"weldhill",0
2017-05-11,2017,131,"04",7.24,13.09,8.69,"weldhill",0
2017-05-11,2017,131,"05",7.24,13.09,8.72,"weldhill",0
2017-05-11,2017,131,"06",7.24,13.09,9.11,"weldhill",0
2017-05-11,2017,131,"07",7.24,13.09,10.66,"weldhill",0
2017-05-11,2017,131,"08",7.24,13.09,11.03,"weldhill",0
2017-05-11,2017,131,"09",7.24,13.09,10.82,"weldhill",0
